Unit #RY001431L;2.332000
Unit #TJ001353N;2.337000
Unit #QM000849Q;2.343000
Unit #BU000204U;2.352000
Unit #JW001142U;2.358000
Unit #GB001418E;2.374000
Unit #TE001106A;2.382000
Unit #HV001094Z;2.388000
Unit #MH001246G;2.388000
Unit #DL001518G;2.390000
Unit #BN001067J;2.396000
Unit #ER001057K;2.396000
Unit #DP001042T;2.397000
Unit #NU000502W;2.397000
Unit #RN000356G;2.399000
Unit #MS000022D;2.407000
Unit #HV000650D;2.412000
Unit #FQ000892R;2.421000
Unit #UT000535A;2.424000
Unit #GJ001258E;2.441000
Unit #QY000972B;2.443000
Unit #AA001172W;2.444000
Unit #IF000813W;2.444000
Unit #CQ001303T;2.449000
Unit #GP000626O;2.450000
Unit #RL000189X;2.450000
Unit #CB000582W;2.451000
Unit #SM000344Q;2.462000
Unit #AX001168N;2.464000
Unit #EI001218O;2.472000
Unit #AC000427N;2.474000
Unit #LW000142L;2.477000
Unit #GT000368W;2.487000
Unit #NH001007A;2.488000
Unit #KW000513A;2.491000
Unit #UL001454H;2.497000
Unit #SZ001545V;2.506000
Unit #LL000299N;2.512000
Unit #JQ000918C;2.518000
Unit #MV001613N;2.519000
Unit #GO001615F;2.533000
Unit #VU000226V;2.535000
Unit #EB001010H;2.540000
Unit #RL001644V;2.543000
Unit #MZ000575G;2.545000
Unit #RH001272M;2.545000
Unit #YZ000339J;2.546000
Unit #UT000719Y;2.550000
Unit #CU001625D;2.555000
Unit #EH000938K;2.555000
Unit #OQ001468J;2.555000
Unit #VP000566S;2.562000
Unit #LD000355K;2.574000
Unit #TN000108W;2.576000
Unit #BI001330N;2.593000
Unit #MW000840E;2.615000
Unit #JQ001279W;2.623000
Unit #KW001639L;2.627000
Unit #PP000002A;2.628000
Unit #XJ001472P;2.629000
Unit #ZQ001440I;2.635000
Unit #XE000945E;2.638000
Unit #RF000447Q;2.639000
Unit #ZU000743R;2.639000
Unit #IG000014Z;2.641000
Unit #WR001374B;2.641000
Unit #BE000790O;2.642000
Unit #SC001306A;2.642000
Unit #BQ000480M;2.644000
Unit #VG000281R;2.648000
Unit #FN001417O;2.662000
Unit #CH000723N;2.669000
Unit #BD000655Y;2.674000
Unit #UB000577Z;2.675000
Unit #CF000028E;2.682000
Unit #DY001158N;2.682000
Unit #NZ000686W;2.683000
Unit #MB000481P;2.686000
Unit #PR001243D;2.686000
Unit #JA001300U;2.687000
Unit #LY001391F;2.691000
Unit #CZ001173H;2.699000
Unit #MG000395Z;2.700000
Unit #PV000292Y;2.708000
Unit #AK000679F;2.714000
Unit #AZ000920Y;2.717000
Unit #PR001091B;2.728000
Unit #XU000703F;2.733000
Unit #SO000506O;2.736000
Unit #NG001325L;2.743000
Unit #DC000537K;2.744000
Unit #QH001507V;2.747000
Unit #XM000858U;2.750000
Unit #BH000017K;2.752000
Unit #SG000793K;2.755000
Unit #EK000122Q;2.765000
Unit #TV001244G;2.765000
Unit #SK000324N;2.767000
Unit #BD000254X;2.782000
Unit #OD001479K;2.786000
Unit #KE000758X;2.790000
Unit #OZ001053Y;2.800000
Unit #CP000085I;2.802000
Unit #FC000158I;2.802000
Unit #HK001494J;2.802000
Unit #QW000237W;2.802000
Unit #XO001061E;2.808000
Unit #WA000257L;2.817000
Unit #DV001266B;2.819000
Unit #HI000001L;2.820000
Unit #AM000407C;2.829000
Unit #BJ000962P;2.843000
Unit #RP001390Z;2.845000
Unit #JC001096J;2.847000
Unit #SM001297P;2.848000
Unit #QH000128Y;2.849000
Unit #DS001403B;2.856000
Unit #FG000191J;2.858000
Unit #PE001602Z;2.859000
Unit #LH000846V;2.863000
Unit #NZ001588Y;2.866000
Unit #XW000848Y;2.866000
Unit #OO000201I;2.877000
Unit #EZ000803M;2.879000
Unit #SJ000890S;2.879000
Unit #QE001548C;2.882000
Unit #MQ000875I;2.896000
Unit #NP001619T;2.896000
Unit #YU001422U;2.913000
Unit #PM000145H;2.914000
Unit #SZ001076P;2.926000
Unit #XK000601L;2.943000
Unit #BP000499F;2.945000
Unit #CL001098N;2.965000
Unit #FW000089N;2.981000
Unit #EK001220F;2.983000
Unit #BN000553U;2.984000
Unit #BP000677J;2.989000
Unit #OS000617E;2.995000
Unit #QC001377T;2.996000
Unit #ZR000897V;3.000000
Unit #MO001586P;3.022000
Unit #VF000037E;3.023000
Unit #EF000670W;3.029000
Unit #IU001069Y;3.031000
Unit #UO000197J;3.031000
Unit #CP000386B;3.032000
Unit #ZL000314D;3.041000
Unit #XQ000031W;3.042000
Unit #IF000179Q;3.044000
Unit #UE000659C;3.044000
Unit #RE000123F;3.046000
Unit #NF000227N;3.048000
Unit #SO001617D;3.048000
Unit #TV001157G;3.050000
Unit #VM000587L;3.062000
Unit #IA001227H;3.070000
Unit #KQ000452P;3.084000
Unit #HX001177W;3.097000
Unit #RB000388E;3.099000
Unit #IP001217S;3.107000
Unit #ON000624O;3.108000
Unit #JY000511G;3.109000
Unit #VM000599F;3.113000
Unit #NS001592X;3.119000
Unit #RL001635E;3.119000
Unit #SD001489Y;3.124000
Unit #BR001216L;3.126000
Unit #KB000091H;3.132000
Unit #NM000704H;3.136000
Unit #GI000696H;3.138000
Unit #QS000046K;3.139000
Unit #ZP000295F;3.161000
Unit #YA000020Z;3.183000
Unit #ET000887C;3.197000
Unit #IW001224R;3.201000
Unit #JI001348E;3.213000
Unit #RS000220D;3.215000
Unit #IE000482S;3.221000
Unit #PO001268L;3.222000
Unit #ME000663O;3.224000
Unit #AI001505C;3.229000
Unit #BJ000517S;3.246000
Unit #NY000984W;3.249000
Unit #YC000794K;3.259000
Unit #ET001528X;3.266000
Unit #OF001092P;3.271000
Unit #XA001231Z;3.277000
Unit #JX001191O;3.278000
Unit #ZO000448F;3.279000
Unit #BA001375M;3.293000
Unit #HZ000391A;3.309000
Unit #SD000183S;3.313000
Unit #MU001136I;3.316000
Unit #NM001379A;3.321000
Unit #AM000063S;3.338000
Unit #MQ000635X;3.342000
Unit #ZX000612S;3.363000
Unit #OT001520Q;3.365000
Unit #KI001583H;3.371000
Unit #FJ000943H;3.378000
Unit #VA000426T;3.378000
Unit #XV000152R;3.381000
Unit #DY000041Y;3.384000
Unit #OC001011T;3.394000
Unit #BM000730U;3.401000
Unit #WQ000720D;3.407000
Unit #FL001152O;3.408000
Unit #GG000071X;3.408000
Unit #NI000196D;3.414000
Unit #UJ000756P;3.419000
Unit #YH001048D;3.422000
Unit #CW000214F;3.424000
Unit #WC001260N;3.436000
Unit #TF000647D;3.444000
Unit #SC001436I;3.454000
Unit #UV001166T;3.461000
Unit #BF001346F;3.463000
Unit #RP001523F;3.464000
Unit #XF001132Q;3.471000
Unit #XO000198D;3.471000
Unit #CO000143N;3.477000
Unit #AY000632A;3.479000
Unit #JB000627M;3.479000
Unit #LM000216X;3.487000
Unit #BQ001437U;3.488000
Unit #RI000290F;3.494000
Unit #AO000748X;3.497000
Unit #ZR001568N;3.508000
Unit #RL001163S;3.517000
Unit #TJ000483R;3.518000
Unit #DL000644Z;3.519000
Unit #IK001078R;3.520000
Unit #LD000330S;3.522000
Unit #ZF000718W;3.523000
Unit #GO000992K;3.527000
Unit #JE000932S;3.541000
Unit #LS000832B;3.541000
Unit #LX000781G;3.542000
Unit #HD000772X;3.550000
Unit #HX000749F;3.555000
Unit #MW000742W;3.555000
Unit #TK001254G;3.555000
Unit #YE001550M;3.559000
Unit #QN001232L;3.562000
Unit #DU001457B;3.566000
Unit #JD001596J;3.569000
Unit #PG000842I;3.571000
Unit #HA000683O;3.576000
Unit #LT000970Y;3.596000
Unit #OQ000606R;3.613000
Unit #ZE000185V;3.614000
Unit #IU001307S;3.625000
Unit #YR001269F;3.629000
Unit #UN001443Y;3.644000
Unit #JN000035Z;3.647000
Unit #KS000871X;3.658000
Unit #TO000349H;3.659000
Unit #PJ000906T;3.662000
Unit #DC001031G;3.667000
Unit #UA000291P;3.685000
Unit #SJ000173X;3.686000
Unit #NG001430N;3.700000
Unit #AA001336W;3.702000
Unit #MY000721T;3.707000
Unit #PD000335S;3.718000
Unit #SM001475Z;3.720000
Unit #TR000222R;3.725000
Unit #GA000007P;3.726000
Unit #MF001013R;3.726000
Unit #TE000270B;3.735000
Unit #EG001369S;3.737000
Unit #IE001487R;3.744000
Unit #KI000353E;3.752000
Unit #VB000862L;3.755000
Unit #NS000997P;3.758000
Unit #FE000544Q;3.768000
Unit #JG001033S;3.779000
Unit #YN001633J;3.780000
Unit #IK001236Z;3.786000
Unit #HD001500E;3.788000
Unit #CE001516O;3.789000
Unit #LH001396A;3.791000
Unit #HC000637U;3.797000
Unit #BC001441U;3.802000
Unit #WR001222P;3.808000
Unit #NU000708Z;3.814000
Unit #JT000326N;3.818000
Unit #NG000661U;3.824000
Unit #JM001131A;3.825000
Unit #YT001183A;3.830000
Unit #QR001478K;3.832000
Unit #TD001104I;3.832000
Unit #HB000223K;3.839000
Unit #GJ000694H;3.864000
Unit #HV000982O;3.864000
Unit #BE001159T;3.866000
Unit #MG001398P;3.882000
Unit #GX001160E;3.886000
Unit #UH000210T;3.888000
Unit #ET001527E;3.892000
Unit #UQ000211Q;3.893000
Unit #MO000490N;3.903000
Unit #TJ000889S;3.911000
Unit #HT001331T;3.921000
Unit #OL001406H;3.936000
Unit #HV000782W;3.955000
Unit #QO000668N;3.956000
Unit #VH000552D;3.965000
Unit #OX000835U;3.968000
Unit #AR001008Q;3.974000
Unit #UC000100W;3.977000
Unit #JG000952U;3.984000
Unit #JO001280S;3.985000
Unit #IQ001145U;3.994000
Unit #TE000235C;4.018000
Unit #JT000382C;4.022000
Unit #HW001386W;4.024000
Unit #TN000313F;4.024000
Unit #DE000302B;4.027000
Unit #XU000309H;4.028000
Unit #KT001223M;4.034000
Unit #YZ001113P;4.038000
Unit #HH000425U;4.039000
Unit #YD000354U;4.049000
Unit #TE000800L;4.061000
Unit #SU000739M;4.068000
Unit #ZI001301G;4.078000
Unit #DF000987Q;4.079000
Unit #AX000023Z;4.083000
Unit #MV000923E;4.088000
Unit #HY000574S;4.089000
Unit #AC001001Q;4.090000
Unit #BH001578A;4.090000
Unit #FS001511O;4.093000
Unit #GG000433U;4.093000
Unit #XA001510J;4.094000
Unit #AH000338P;4.097000
Unit #XV000651V;4.097000
Unit #LI001225B;4.108000
Unit #DL001515G;4.118000
Unit #WQ000415I;4.121000
Unit #ZO000194O;4.123000
Unit #RU000776C;4.124000
Unit #PP001538L;4.128000
Unit #DY001162X;4.134000
Unit #OG000181B;4.142000
Unit #BS000608C;4.164000
Unit #GU000478X;4.181000
Unit #PA000286J;4.185000
Unit #VF001433C;4.205000
Unit #PA001499L;4.207000
Unit #DN000514B;4.213000
Unit #UF000860C;4.219000
Unit #UL000934G;4.219000
Unit #MO000258G;4.222000
Unit #BR000300M;4.223000
Unit #HL000476E;4.227000
Unit #OB001509N;4.241000
Unit #IZ000600O;4.250000
Unit #YB000240T;4.256000
Unit #RA000495F;4.257000
Unit #NZ000487A;4.260000
Unit #DS000540H;4.271000
Unit #PF001439O;4.274000
Unit #WH000691J;4.286000
Unit #SV000213P;4.290000
Unit #YN001127B;4.298000
Unit #ZX001411O;4.304000
Unit #NR000563I;4.308000
Unit #RQ000642F;4.308000
Unit #WC000263H;4.308000
Unit #QW000441F;4.309000
Unit #NL001046P;4.313000
Unit #QK001333P;4.316000
Unit #BT000228C;4.317000
Unit #PH001387F;4.344000
Unit #XK000716L;4.346000
Unit #BG000950M;4.348000
Unit #LY000604N;4.353000
Unit #ZX000643Q;4.356000
Unit #VM001474G;4.368000
Unit #WG000818R;4.381000
Unit #US000442Z;4.386000
Unit #EO000396J;4.408000
Unit #AW001204H;4.414000
Unit #NJ000570N;4.425000
Unit #JP000343G;4.432000
Unit #ZJ000013U;4.433000
Unit #ON001535T;4.434000
Unit #WE000148J;4.441000
Unit #CI000468M;4.447000
Unit #FK001271I;4.447000
Unit #JK001513Y;4.453000
Unit #GY001281S;4.454000
Unit #QA000052E;4.467000
Unit #SA000463P;4.468000
Unit #EZ001304Z;4.472000
Unit #YU001358O;4.475000
Unit #VL001247R;4.478000
Unit #SS001415M;4.495000
Unit #JQ001372G;4.499000
Unit #JW000062U;4.500000
Unit #YC001102E;4.500000
Unit #LG000060W;4.502000
Unit #RH000125I;4.506000
Unit #TA001273A;4.530000
Unit #AK001531U;4.536000
Unit #US000529N;4.537000
Unit #EV001233G;4.540000
Unit #RH000282E;4.540000
Unit #HN001103E;4.544000
Unit #GK000477T;4.545000
Unit #MT000167L;4.548000
Unit #RU001605S;4.548000
Unit #YE001366B;4.556000
Unit #AE001291R;4.569000
Unit #VJ000936O;4.570000
Unit #JM001400M;4.583000
Unit #QG000243H;4.583000
Unit #UD000737R;4.590000
Unit #XR001504C;4.591000
Unit #IJ001251Y;4.599000
Unit #LM001295H;4.607000
Unit #ZA000066R;4.610000
Unit #DS000898B;4.611000
Unit #HY001363D;4.621000
Unit #DK000747Y;4.629000
Unit #DS001429R;4.632000
Unit #VQ000826H;4.635000
Unit #OF001123N;4.644000
Unit #YY000853D;4.665000
Unit #AZ000170V;4.675000
Unit #JJ001640T;4.687000
Unit #XK001309X;4.688000
Unit #YL000580A;4.690000
Unit #AW000751E;4.692000
Unit #TC000785C;4.696000
Unit #MA000573I;4.705000
Unit #NJ000603T;4.707000
Unit #QX001245G;4.707000
Unit #CU000411G;4.713000
Unit #CV000678V;4.713000
Unit #IA000988B;4.717000
Unit #LN000472A;4.727000
Unit #EP001466R;4.730000
Unit #RI000460S;4.730000
Unit #JE000799S;4.734000
Unit #AH000498S;4.736000
Unit #PG000850Z;4.738000
Unit #AK000099O;4.742000
Unit #NN000745C;4.750000
Unit #AD000808V;4.761000
Unit #EW001062G;4.763000
Unit #OB000088T;4.766000
Unit #WI001009W;4.770000
Unit #XF000609Y;4.777000
Unit #YC000654L;4.779000
Unit #QT001292F;4.780000
Unit #TF000473A;4.795000
Unit #ID000155Q;4.796000
Unit #XT000750J;4.810000
Unit #SF000865F;4.815000
Unit #IZ000054W;4.821000
Unit #NE001037P;4.823000
Unit #TM000834K;4.824000
Unit #RT000501F;4.825000
Unit #ER000788M;4.836000
Unit #NK000957Y;4.836000
Unit #AW000440E;4.839000
Unit #CI000494C;4.849000
Unit #PE000980P;4.862000
Unit #BC000965U;4.863000
Unit #LW000916L;4.874000
Unit #UJ000272D;4.884000
Unit #JI000151T;4.891000
Unit #OC001249M;4.901000
Unit #ON001170D;4.902000
Unit #DO001119V;4.910000
Unit #UY000558B;4.914000
Unit #EM001206W;4.916000
Unit #OI000315E;4.920000
Unit #PW001235D;4.929000
Unit #UZ001108M;4.930000
Unit #FH000399W;4.942000
Unit #IK000883O;4.952000
Unit #KF000267B;4.960000
Unit #ZX001045V;4.968000
Unit #DI001477M;4.973000
Unit #TM000297U;4.975000
Unit #DX001371Q;4.977000
Unit #IK000428X;4.981000
Unit #YN001560A;4.982000
Unit #YK000370C;4.989000
Unit #EL000439V;4.996000
Unit #EV000278R;5.004000
Unit #UR000352A;5.009000
Unit #TB001047H;5.015000
Unit #ZF000532E;5.015000
Unit #WA000156E;5.022000
Unit #LY000713V;5.029000
Unit #PT000406M;5.032000
Unit #LV001311M;5.034000
Unit #DU000236B;5.036000
Unit #HI000471Y;5.036000
Unit #MS001558H;5.036000
Unit #ZV000732F;5.042000
Unit #XC000053L;5.046000
Unit #AW001147T;5.047000
Unit #VM001426T;5.056000
Unit #EX001364T;5.058000
Unit #RB000249C;5.063000
Unit #CJ000320J;5.070000
Unit #VK001576D;5.070000
Unit #IR000542K;5.075000
Unit #XE000636J;5.080000
Unit #XG001189K;5.081000
Unit #CX000093J;5.083000
Unit #AN001381N;5.084000
Unit #MU000074M;5.087000
Unit #RX000541Q;5.090000
Unit #IH001196Y;5.100000
Unit #MS000584U;5.102000
Unit #WI000658N;5.102000
Unit #PI000436W;5.105000
Unit #WF000819P;5.113000
Unit #OC000015F;5.119000
Unit #TH000200W;5.123000
Unit #TI000231E;5.123000
Unit #LI001354Q;5.124000
Unit #LZ000515S;5.125000
Unit #ZU000631L;5.126000
Unit #HW000975A;5.130000
Unit #WX000048G;5.130000
Unit #FT001565D;5.135000
